timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temperature_c,flex_raw,flex_voltage,glitch_flag
506324,-9.218,3.915,-1.082,0.779,-0.144,0.626,42.6,93.0,-8.85,27.6,3407,2.746,0
506378,-8.444,4.913,0.098,-0.926,0.52,0.426,40.05,95.7,-11.1,27.4,3032,2.443,0
506432,-8.983,0.211,-1.056,-0.253,0.96,2.033,33.45,98.55,-8.7,27.6,2697,2.173,0
506486,-7.063,1.657,-0.79,1.255,-0.073,2.938,33.45,98.55,-8.7,27.3,1897,1.529,0
506540,-4.005,5.045,-1.736,1.698,1.218,5.517,9.75,105.3,-19.8,27.6,467,0.376,0
506594,-2.061,6.589,-5.021,1.663,-0.038,3.597,9.75,105.3,-19.8,27.8,437,0.352,0
506648,-0.297,13.417,-3.002,-1.006,3.431,4.458,-23.4,99.3,-38.7,27.7,139,0.112,0
506702,-1.051,8.037,-7.669,1.544,-0.037,0.921,-23.4,99.3,-38.7,27.6,149,0.12,0
506756,-0.876,7.621,-1.913,1.463,2.839,2.706,-46.35,85.2,-32.25,27.5,183,0.147,0
506810,6.634,7.93,-8.392,1.165,-0.36,1.381,-46.35,85.2,-32.25,27.5,104,0.084,0
506864,-1.159,8.643,-6.871,0.883,2.331,2.301,-59.55,67.95,-25.95,27.9,163,0.131,0
506918,7.556,7.13,-7.906,1.156,0.248,0.928,-59.55,67.95,-25.95,27.5,95,0.077,0
506972,6.28,8.614,-6.776,-0.313,1.685,1.943,-59.55,67.95,-25.95,27.4,952,0.767,0
507026,4.748,4.219,-5.581,1.033,0.096,0.391,-67.35,49.8,-13.05,27.5,1275,1.027,0
507080,4.927,6.603,-6.946,0.464,0.757,0.912,-67.35,49.8,-13.05,27.6,209,0.168,0
507134,4.551,4.853,-5.248,0.569,0.98,1.196,-67.35,49.8,-13.05,27.6,172,0.139,0
507188,7.175,5.514,-7.132,0.548,0.594,0.767,-67.35,49.8,-13.05,27.5,121,0.098,0
507242,6.299,2.727,-4.403,0.086,1.164,1.617,-72.6,33.6,-3.6,27.4,133,0.107,0
507296,9.778,4.314,-6.076,0.69,0.44,0.407,-72.6,33.6,-3.6,27.6,147,0.118,0
507350,6.457,1.496,-4.281,0.223,1.146,1.278,-72.6,33.6,-3.6,27.5,195,0.157,0
507404,8.155,0.943,-4.154,0.557,0.448,1.027,-72.6,33.6,-3.6,27.4,160,0.129,0
507458,9.534,2.315,-4.492,0.792,0.891,1.176,-72.75,14.1,10.05,27.2,176,0.142,0
507512,9.021,1.657,-4.539,0.714,0.248,0.677,-72.75,14.1,10.05,27.5,143,0.115,0
507566,10.367,0.979,-5.124,0.188,0.646,1.048,-69.45,5.85,16.95,27.4,134,0.108,0
507620,26.894,14.078,-39.227,-2.96,-0.106,6.859,-67.35,-1.5,21.9,27.5,85,0.068,0
507674,8.892,-0.144,-3.783,0.12,-0.03,0.069,-67.35,-1.5,21.9,27.4,96,0.077,0
507728,9.23,-1.142,-4.647,1.143,-1.009,-1.647,-67.35,-3.45,19.65,27.5,107,0.086,0
507782,11.99,3.936,-4.741,-1.039,0.419,0.645,-67.35,-3.45,19.65,27.6,98,0.079,0
507836,12.656,1.369,-5.547,0.217,-0.388,-1.296,-71.55,7.2,12.75,27.5,142,0.114,0
507890,7.434,1.207,-6.402,0.487,-0.96,-1.362,-71.55,7.2,12.75,27.2,148,0.119,0
507944,13.051,2.66,-6.862,-0.554,-1.101,-1.407,-73.5,18.75,5.25,27.3,127,0.102,0
507998,7.702,3.335,-4.899,-0.962,-1.753,-1.636,-73.5,18.75,5.25,27.6,695,0.56,0
508052,9.536,5.404,-7.925,-0.546,-1.859,-2.423,-73.5,31.5,-3.45,27.5,657,0.529,0
508106,6.053,3.089,-5.49,-1.12,-1.605,-2.069,-73.5,31.5,-3.45,27.6,937,0.755,0
508160,4.264,5.054,-6.112,-0.887,-1.577,-1.854,-70.95,49.65,-14.4,27.6,1969,1.587,0
508214,5.164,3.783,-5.72,-1.502,-1.413,-1.636,-70.95,49.65,-14.4,27.4,2334,1.881,0
508268,3.108,6.898,-6.845,-0.509,-1.524,-2.109,-70.95,49.65,-14.4,27.6,1898,1.53,0
508322,1.733,6.273,-6.436,-0.728,-1.466,-2.016,-54.15,78.3,-35.25,27.6,1982,1.597,0
508376,-0.546,5.559,-4.891,-0.351,-1.309,-1.934,-54.15,78.3,-35.25,27.2,2169,1.748,0
508430,-0.373,8.787,-5.76,-1.121,-1.209,-1.244,-54.15,78.3,-35.25,27.4,2529,2.038,0
508484,-1.712,6.991,-4.662,-0.369,-1.266,-2.002,-54.15,78.3,-35.25,27.6,2699,2.175,0
508538,-3.61,6.06,-3.934,-0.566,-1.503,-1.425,-18.0,98.4,-41.1,27.4,2888,2.327,0
508592,-2.349,8.294,-4.235,-1.107,-1.075,-1.235,-18.0,98.4,-41.1,27.3,3019,2.433,0
508646,-5.069,5.607,-2.641,-0.387,-1.014,-1.671,-2.7,102.15,-37.05,27.4,3121,2.515,0
508700,-3.713,5.995,-2.78,-0.753,-0.984,-1.523,-2.7,102.15,-37.05,27.6,3259,2.626,0
508754,-6.744,6.208,-1.681,-0.609,-0.726,-1.337,12.9,101.7,-29.55,27.6,3197,2.576,0
508808,-7.602,2.1,1.374,-0.588,-0.331,-1.097,12.9,101.7,-29.55,27.2,3113,2.509,0
508862,-14.145,3.438,1.03,-0.301,1.268,0.681,24.3,99.45,-24.3,27.3,3111,2.507,0
508916,-10.537,1.027,0.072,1.177,-0.181,0.453,22.35,99.75,-24.75,27.6,2933,2.364,0
508970,-6.821,5.899,-1.35,0.811,1.175,1.918,22.35,99.75,-24.75,27.3,2583,2.082,0
509024,-4.875,6.194,-3.148,0.682,0.963,1.47,10.5,101.1,-34.8,27.4,1959,1.579,0
509078,-6.105,4.159,-3.153,0.949,1.088,2.125,10.5,101.1,-34.8,27.6,1272,1.025,0
509132,-1.257,8.466,-3.68,0.025,1.554,2.473,-8.85,101.25,-42.3,27.4,1067,0.86,0
509186,-0.893,6.256,-5.42,1.183,0.798,1.066,-8.85,101.25,-42.3,27.5,112,0.09,0
509240,-1.614,5.978,-3.996,-0.186,1.374,2.882,-29.85,93.3,-44.4,27.6,117,0.094,0
509294,3.134,9.742,-6.053,0.635,1.257,1.873,-29.85,93.3,-44.4,27.5,137,0.11,0
509348,-0.515,3.881,-5.42,1.469,0.754,1.658,-29.85,93.3,-44.4,27.2,107,0.086,0
509402,4.082,4.707,-5.533,0.412,1.736,3.265,-29.85,93.3,-44.4,27.4,131,0.106,0
509456,6.16,9.153,-7.444,1.18,1.412,1.53,-65.85,58.35,-29.85,27.5,105,0.085,0
509510,5.25,2.2,-6.134,1.567,1.19,1.754,-65.85,58.35,-29.85,27.2,131,0.106,0
509564,8.514,8.435,-7.022,-0.041,1.03,2.573,-65.85,58.35,-29.85,27.2,225,0.181,0
509618,9.163,2.739,-7.453,2.009,0.406,0.311,-73.65,31.95,-10.95,27.6,160,0.129,0
509672,7.202,3.998,-8.411,0.337,0.544,1.002,-73.65,31.95,-10.95,27.4,128,0.103,0
509726,8.487,2.983,-6.299,0.369,1.015,1.4,-74.85,25.8,-8.7,27.4,140,0.113,0
509780,7.01,1.851,-5.856,0.604,0.379,0.796,-74.85,25.8,-8.7,27.4,142,0.114,0
509834,9.74,2.145,-6.907,0.626,0.545,0.56,-75.15,17.4,-3.6,27.4,149,0.12,0
509888,7.396,1.669,-5.689,0.199,0.586,0.693,-75.15,17.4,-3.6,27.8,121,0.098,0
509942,7.446,-0.778,-4.25,0.658,0.651,0.997,-75.15,11.1,0.3,27.6,113,0.091,0
509996,10.116,1.556,-6.95,0.914,0.689,0.659,-75.15,11.1,0.3,27.6,117,0.094,0
510050,8.677,-0.4,-6.076,0.088,0.785,1.006,-73.65,4.2,5.85,27.6,135,0.109,0
510104,8.198,-0.515,-5.957,-0.705,-0.56,-0.04,-72.6,-3.45,7.2,27.6,163,0.131,0
510158,8.789,0.065,-10.106,0.739,-0.288,-1.447,-72.6,-3.45,7.2,27.6,124,0.1,0
510212,9.9,5.868,-8.384,-0.98,-0.148,0.319,-72.6,-3.45,7.2,27.3,125,0.101,0
510266,11.459,2.483,-8.377,-1.004,-0.936,-1.306,-72.6,-3.45,7.2,27.3,109,0.088,0
510320,8.011,1.851,-6.663,-1.424,-1.137,-1.337,-75.45,10.2,0.15,27.5,139,0.112,0
510374,9.122,3.122,-7.678,-1.308,-1.217,-1.371,-75.45,10.2,0.15,27.6,169,0.136,0
510428,9.069,3.888,-7.032,-1.288,-1.337,-2.039,-75.45,10.2,0.15,27.4,182,0.147,0
510482,7.013,3.378,-6.565,-1.641,-1.264,-1.813,-75.45,10.2,0.15,27.2,1048,0.845,0
510536,6.215,5.318,-6.495,-1.048,-1.399,-2.405,-72.15,40.95,-19.65,27.5,1663,1.34,0
510590,3.424,4.034,-5.387,-1.545,-1.03,-1.656,-72.15,40.95,-19.65,27.4,1938,1.562,0
510644,3.754,6.783,-4.764,-1.365,-1.035,-1.714,-68.1,57.15,-29.55,27.6,1469,1.184,0
510698,0.687,6.91,-4.678,-0.555,-1.28,-2.17,-56.55,76.5,-40.2,27.5,1749,1.409,0
510752,0.204,6.859,-4.647,-1.046,-0.917,-1.631,-56.55,76.5,-40.2,27.3,1891,1.524,0
510806,-0.543,6.177,-3.153,-0.815,-0.872,-1.389,-39.75,92.4,-40.95,27.0,1896,1.528,0
510860,-0.783,8.72,-4.891,-0.837,-0.78,-1.595,-39.75,92.4,-40.95,27.4,2117,1.706,0
510914,-3.057,5.938,-2.732,-0.633,-0.628,-1.531,-22.05,101.1,-36.6,27.5,2267,1.827,0
510968,-3.436,7.949,-3.436,-0.151,-0.929,-1.694,-22.05,101.1,-36.6,27.5,2841,2.289,0
511022,-3.922,7.357,-2.871,-1.021,-0.682,-1.253,-6.0,104.85,-33.75,27.5,2905,2.341,0
511076,-5.602,5.839,-1.958,-0.18,-0.398,-1.163,-6.0,104.85,-33.75,27.4,3056,2.463,0
511130,-4.889,7.295,-1.779,-0.621,-0.653,-1.214,-6.0,104.85,-33.75,27.5,3035,2.446,0
511184,-7.377,3.654,1.815,-0.698,0.639,-0.867,-6.0,104.85,-33.75,27.4,2712,2.185,0
511238,-9.273,5.365,-0.005,0.744,-0.297,-1.177,17.85,102.45,-25.2,27.4,2579,2.078,0
511292,-10.312,1.709,1.535,-0.39,1.722,1.123,17.85,102.45,-25.2,27.4,2464,1.986,0
511346,-8.138,5.179,-1.118,1.258,0.516,0.916,17.85,102.45,-25.2,27.5,1136,0.915,0
511400,-4.597,4.654,-2.361,0.646,1.654,2.43,7.5,103.05,-33.0,27.7,1937,1.561,0
511454,-3.91,4.779,-2.478,1.232,1.028,2.277,7.5,103.05,-33.0,27.6,1159,0.934,0
511508,-1.061,10.59,-5.124,-0.39,1.774,2.516,-15.75,99.45,-41.4,27.5,315,0.254,0
511562,-3.043,2.179,-3.491,1.61,1.019,2.024,-15.75,99.45,-41.4,27.4,179,0.144,0
511616,4.432,9.799,-4.48,-0.428,2.155,4.068,-37.8,91.05,-41.4,27.3,109,0.088,0
511670,4.422,8.543,-9.524,3.238,-0.217,-0.936,-37.8,91.05,-41.4,27.2,111,0.089,0
511724,-1.935,2.557,-3.575,-0.469,1.676,3.419,-52.05,73.35,-42.0,27.4,109,0.088,0
511778,8.662,12.881,-8.236,0.669,1.324,1.766,-52.05,73.35,-42.0,27.4,119,0.096,0
511832,0.46,2.203,-7.14,1.829,0.763,0.893,-52.05,73.35,-42.0,27.5,120,0.097,0
511886,6.44,6.017,-8.42,-0.585,1.632,2.86,-67.35,46.35,-24.0,27.4,1166,0.94,0
511940,6.874,5.713,-7.918,2.076,0.382,-0.16,-67.35,46.35,-24.0,27.2,117,0.094,0
511994,5.27,1.101,-7.558,0.046,1.21,1.814,-67.35,46.35,-24.0,27.2,124,0.1,0
512048,7.604,4.415,-7.36,1.018,0.622,0.695,-67.35,46.35,-24.0,27.3,123,0.099,0
512102,6.771,2.277,-8.353,0.765,0.32,0.547,-74.1,28.5,-12.0,27.4,115,0.093,0
512156,6.926,3.986,-6.278,-0.255,0.758,1.391,-74.1,28.5,-12.0,27.5,111,0.089,0
512210,6.553,0.879,-4.688,1.171,0.326,0.626,-74.4,19.65,-7.65,27.4,1272,1.025,0
512264,8.787,1.35,-7.456,0.68,0.459,0.694,-74.4,19.65,-7.65,27.5,2572,2.073,0
512318,7.283,1.925,-6.56,0.244,0.732,0.714,-75.15,15.45,-3.15,27.4,2164,1.744,0
512372,7.774,0.646,-5.851,0.56,0.496,0.472,-75.15,15.45,-3.15,27.5,2575,2.075,0
512426,9.697,1.331,-7.599,0.943,-0.02,-0.153,-74.25,10.5,2.25,27.4,2439,1.965,0
512480,7.075,-0.201,-6.598,-0.104,0.321,0.505,-74.25,10.5,2.25,27.5,1699,1.369,0
512534,8.849,1.302,-6.735,-0.007,-0.17,-0.068,-74.25,10.5,2.25,27.6,2938,2.368,0
512588,8.408,0.321,-6.232,-0.047,-0.133,-0.098,-73.95,6.3,4.2,27.4,2921,2.354,0
512642,8.964,0.869,-7.228,-0.513,-0.158,-0.151,-73.95,6.3,4.2,27.2,2008,1.618,0
512696,7.796,1.465,-6.84,-0.423,-0.26,-0.547,-73.95,6.3,4.2,27.3,1191,0.96,0
512750,8.717,0.927,-7.056,-0.602,-0.613,-0.634,-73.95,6.3,4.2,27.4,2087,1.682,0
512804,9.072,2.631,-8.078,-1.163,-0.629,-0.901,-75.6,12.75,-4.35,27.4,1499,1.208,0
512858,9.335,1.891,-8.282,-1.446,-0.925,-1.528,-75.6,12.75,-4.35,27.3,680,0.548,0
512912,6.642,4.034,-6.814,-1.405,-0.934,-1.424,-75.45,22.95,-9.6,27.6,159,0.128,0
512966,8.473,4.183,-7.161,-1.663,-1.065,-1.473,-75.45,22.95,-9.6,27.5,787,0.634,0
513020,5.588,4.08,-6.747,-0.793,-1.79,-2.003,-73.2,36.9,-14.7,27.5,2277,1.835,0
513074,5.775,4.41,-5.59,-1.875,-0.776,-1.19,-68.1,48.3,-25.5,27.7,1961,1.58,0
513128,4.65,7.068,-6.153,-0.587,-2.011,-2.362,-68.1,48.3,-25.5,27.2,1508,1.215,0
513182,0.802,5.205,-5.519,-1.117,-0.85,-1.434,-64.65,62.7,-34.5,27.2,979,0.789,0
513236,1.958,6.393,-5.001,-1.022,-1.172,-1.438,-64.65,62.7,-34.5,27.5,2397,1.932,0
513290,0.101,7.592,-4.858,-0.265,-1.275,-1.798,-51.0,81.9,-41.55,27.3,2768,2.231,0
513344,0.484,7.561,-6.821,-0.445,-1.382,-1.884,-51.0,81.9,-41.55,27.4,2843,2.291,0
513398,-0.407,7.374,-3.757,-1.26,-0.587,-1.005,-51.0,81.9,-41.55,27.5,2897,2.335,0
513452,-3.021,7.389,-4.31,-0.074,-1.472,-1.862,-51.0,81.9,-41.55,27.3,3099,2.497,0
513506,-2.849,7.017,-4.219,-0.985,-0.573,-1.383,-15.9,98.55,-44.85,27.5,3225,2.599,0
513560,-5.229,5.363,-2.78,-0.588,-1.01,-1.503,-15.9,98.55,-44.85,27.6,3415,2.752,0
513614,-4.848,5.614,-0.95,-0.632,-0.343,-0.75,-15.9,98.55,-44.85,27.4,3431,2.765,0
513668,-7.187,6.993,-2.89,-0.083,-0.658,-0.976,-15.9,98.55,-44.85,27.2,3299,2.659,0
513722,-6.452,5.274,0.17,-0.524,0.256,-0.443,9.45,100.65,-36.6,27.6,3280,2.643,0
513776,-9.804,4.769,-0.496,-0.195,0.163,0.1,14.7,101.85,-32.7,27.5,3417,2.754,0
513830,-6.455,6.527,-0.599,0.287,0.282,-0.095,14.7,101.85,-32.7,27.3,3303,2.662,0
513884,-9.275,2.823,-1.022,0.077,0.792,1.012,12.45,101.85,-31.95,27.3,3199,2.578,0
513938,-5.006,6.807,-2.021,0.79,0.68,0.867,12.45,101.85,-31.95,27.2,3091,2.491,0
513992,-6.742,2.631,-3.558,0.928,0.459,1.988,1.05,102.0,-36.9,27.3,2541,2.048,0
514046,0.038,10.087,-4.295,0.907,1.143,1.286,1.05,102.0,-36.9,27.5,2058,1.658,0
514100,-5.447,4.214,-3.596,0.929,0.639,1.62,-15.9,99.3,-42.75,27.2,1865,1.503,0
514154,2.016,9.505,-6.931,0.62,1.181,1.683,-15.9,99.3,-42.75,27.2,1305,1.052,0
514208,-2.428,6.627,-6.043,1.011,0.545,1.172,-34.35,90.6,-42.45,27.5,120,0.097,0
514262,1.252,6.768,-6.479,0.721,0.86,1.79,-34.35,90.6,-42.45,27.5,120,0.097,0
514316,0.924,6.498,-5.868,1.245,0.17,1.426,-34.35,90.6,-42.45,27.5,124,0.1,0
514370,2.332,8.487,-7.453,0.444,1.486,2.239,-62.55,63.0,-38.7,27.3,107,0.086,0
514424,3.5,4.702,-8.382,1.815,0.06,0.883,-62.55,63.0,-38.7,27.4,125,0.101,0
514478,-0.029,3.903,-5.255,-0.633,2.121,3.893,-62.55,63.0,-38.7,27.6,111,0.089,0
514532,13.539,8.181,-10.104,2.403,-0.683,-0.829,-62.55,63.0,-38.7,27.2,107,0.086,0
514586,0.687,-1.386,-6.297,0.583,0.831,2.356,-76.65,36.3,-25.5,27.4,1925,1.551,0
514640,8.602,4.489,-6.488,-0.153,1.92,2.93,-76.65,36.3,-25.5,27.3,415,0.334,0
514694,4.463,-0.529,-4.894,2.441,0.381,0.534,-80.85,21.6,-16.8,27.3,149,0.12,0
514748,12.591,2.43,-8.799,-0.076,2.004,2.005,-80.85,21.6,-16.8,27.4,96,0.077,0
514802,7.353,3.51,-5.837,1.023,0.603,0.464,-83.1,11.85,-9.0,27.4,105,0.085,0
514856,4.499,-1.116,-3.771,0.843,0.839,1.223,-83.1,11.85,-9.0,27.4,95,0.077,0
514910,11.863,-0.165,-7.094,0.237,0.553,1.159,-80.4,3.75,0.3,27.2,99,0.08,0
514964,7.288,1.192,-5.734,1.071,0.546,0.274,-76.65,-4.5,9.0,27.5,117,0.094,0
515018,9.306,0.503,-7.573,0.711,0.378,0.005,-76.65,-4.5,9.0,27.4,111,0.089,0
515072,7.271,-0.948,-5.82,-0.279,0.961,0.741,-74.25,-6.75,14.4,27.2,88,0.071,0
515126,9.55,-1.185,-6.333,0.265,0.26,0.113,-74.25,-6.75,14.4,27.4,96,0.077,0
515180,12.179,1.326,-9.268,-0.306,-0.341,-0.818,-74.25,-6.75,14.4,27.5,135,0.109,0
515234,7.958,1.446,-7.319,-1.429,-0.049,-0.964,-74.25,-6.75,14.4,27.6,115,0.093,0
515288,11.586,1.628,-8.509,-1.653,-1.125,-1.621,-75.75,-3.15,13.65,27.4,121,0.098,0
515342,8.823,2.078,-6.007,-1.59,-1.06,-1.825,-75.75,-3.15,13.65,27.4,96,0.077,0
515396,10.127,3.836,-6.555,-1.672,-1.11,-1.732,-79.8,10.2,3.45,27.2,123,0.099,0
515450,7.666,2.775,-5.737,-1.259,-1.188,-2.095,-79.8,10.2,3.45,27.4,125,0.101,0
515504,7.161,3.711,-5.696,-0.831,-1.393,-2.022,-81.6,27.45,-7.65,27.2,983,0.792,0
515558,5.849,5.466,-6.704,-1.123,-1.109,-1.758,-78.3,45.0,-19.05,27.1,1980,1.596,0
515612,4.087,6.098,-6.366,-0.746,-1.219,-2.227,-78.3,45.0,-19.05,27.4,1631,1.314,0
515666,1.891,4.456,-5.308,-1.211,-0.836,-1.478,-75.0,59.7,-28.65,27.3,1088,0.877,0
515720,2.691,7.049,-5.21,-1.258,-1.039,-1.481,-75.0,59.7,-28.65,27.4,1223,0.986,0
515774,2.48,7.068,-4.659,-0.917,-1.342,-2.058,-61.35,79.95,-40.2,27.1,2147,1.73,0
515828,-0.098,7.652,-3.991,-0.381,-1.331,-1.944,-61.35,79.95,-40.2,27.5,2267,1.827,0
515882,-0.737,6.876,-4.02,-1.123,-0.774,-1.426,-61.35,79.95,-40.2,27.3,2757,2.222,0
515936,-1.817,6.84,-2.667,-0.647,-0.808,-1.616,-61.35,79.95,-40.2,27.4,2972,2.395,0
515990,-2.667,7.745,-2.258,-0.602,-0.996,-1.132,-23.85,102.45,-38.25,27.2,2976,2.398,0
516044,-2.5,8.471,-3.472,-0.436,-0.657,-1.471,-23.85,102.45,-38.25,27.2,3065,2.47,0
516098,-5.09,5.784,-1.59,-0.568,-0.515,-1.308,-23.85,102.45,-38.25,27.5,3101,2.499,0
516152,-5.701,4.762,0.247,-0.071,-0.343,-0.793,5.1,107.1,-31.8,27.4,3155,2.542,0
516206,-6.4,7.587,-0.613,0.038,-0.65,-0.954,5.1,107.1,-31.8,27.4,3187,2.568,0
516260,-10.096,4.738,0.773,0.226,0.382,0.035,11.55,104.7,-34.35,27.6,3015,2.43,0
516314,-7.171,5.456,-0.606,0.816,-0.113,-0.111,11.55,104.7,-34.35,27.3,3048,2.456,0
516368,-7.757,5.344,-0.927,0.064,0.871,0.983,9.6,102.75,-40.95,27.6,2903,2.339,0
516422,-6.493,3.598,-0.553,0.839,1.316,1.63,9.6,102.75,-40.95,27.4,2489,2.006,0
516476,-3.33,4.341,-1.482,1.292,1.282,2.202,-3.9,102.15,-44.4,27.2,2321,1.87,0
516530,0.52,9.74,-6.318,1.577,1.487,1.367,-3.9,102.15,-44.4,26.9,498,0.401,0
516584,-3.486,3.608,-4.111,1.014,1.651,2.115,-27.75,95.7,-51.6,27.4,971,0.782,0
516638,2.751,9.85,-5.851,-0.438,2.359,3.83,-27.75,95.7,-51.6,27.3,227,0.183,0
516692,4.846,6.603,-8.803,2.207,0.604,0.226,-54.75,78.75,-45.3,27.3,235,0.189,0
516746,0.06,3.479,-5.729,0.879,1.268,2.499,-54.75,78.75,-45.3,27.4,147,0.118,0
516800,8.198,9.711,-7.386,-0.009,1.932,2.643,-54.75,78.75,-45.3,27.3,159,0.128,0
516854,4.7,2.849,-6.864,2.054,0.003,0.197,-77.1,43.95,-18.9,27.2,112,0.09,0
516908,8.622,6.479,-8.452,-0.11,1.152,1.804,-77.1,43.95,-18.9,27.4,1093,0.881,0
516962,5.519,2.454,-4.489,0.628,0.493,1.174,-77.1,43.95,-18.9,27.2,115,0.093,0
517016,9.17,7.032,-8.815,0.683,0.766,0.751,-77.1,43.95,-18.9,27.5,147,0.118,0
517070,5.679,0.426,-5.473,0.096,1.086,1.588,-80.85,25.8,-9.75,27.3,155,0.125,0
517124,8.643,5.643,-6.761,0.117,0.814,0.967,-80.85,25.8,-9.75,27.6,151,0.122,0
517178,7.927,1.111,-6.22,0.621,0.707,0.686,-80.55,15.15,-1.95,27.2,159,0.128,0
517232,7.025,3.91,-6.076,0.091,0.646,0.816,-80.55,15.15,-1.95,27.4,136,0.11,0
517286,8.811,-0.553,-4.317,0.46,0.908,1.401,-79.5,8.7,4.8,27.2,135,0.109,0
517340,9.419,2.131,-5.801,1.046,0.454,0.617,-74.85,0.3,10.2,27.4,160,0.129,0
517394,8.966,-0.414,-6.153,0.312,0.717,0.81,-74.85,0.3,10.2,27.5,149,0.12,0
517448,10.817,3.668,-8.447,0.2,-0.333,-0.105,-73.35,-4.95,15.3,27.2,147,0.118,0
517502,9.208,2.674,-8.712,-0.425,-0.546,-0.702,-73.35,-4.95,15.3,27.4,111,0.089,0
517556,9.766,1.573,-7.544,-1.488,-0.722,-0.72,-77.25,0.45,11.1,27.4,139,0.112,0
517610,9.301,3.184,-7.293,-0.89,-1.419,-1.696,-77.25,0.45,11.1,27.3,175,0.141,0
517664,7.827,2.078,-5.964,-1.366,-1.135,-1.205,-77.25,0.45,11.1,27.4,160,0.129,0
517718,9.603,4.606,-7.788,-0.633,-1.82,-2.38,-77.25,0.45,11.1,27.2,156,0.126,0
517772,6.067,2.14,-5.923,-1.35,-1.238,-1.567,-79.65,28.95,-13.05,27.6,155,0.125,0
517826,7.41,4.822,-7.233,-0.923,-1.576,-2.042,-79.65,28.95,-13.05,27.5,1149,0.926,0
517880,3.869,3.658,-6.462,-0.633,-1.504,-2.03,-79.65,28.95,-13.05,27.2,2107,1.698,0
517934,4.848,6.024,-6.345,-1.056,-1.169,-1.552,-72.75,57.75,-39.6,27.4,1359,1.095,0
517988,1.511,5.6,-5.713,-0.576,-1.443,-2.04,-72.75,57.75,-39.6,27.5,1084,0.874,0
518042,2.416,6.814,-5.808,-1.045,-1.005,-1.694,-58.5,77.25,-49.65,27.5,1200,0.967,0
518096,-0.656,6.67,-5.164,-0.602,-1.058,-1.802,-58.5,77.25,-49.65,27.4,1107,0.892,0
518150,-1.757,6.716,-4.76,-1.035,-0.775,-1.34,-40.35,89.85,-53.1,27.4,2289,1.845,0
518204,-2.303,7.197,-4.164,-0.661,-0.742,-1.292,-40.35,89.85,-53.1,27.4,2395,1.93,0
518258,-3.208,7.269,-4.413,-1.083,-0.399,-1.256,-22.65,98.55,-47.85,27.6,2795,2.252,0
518312,-3.565,5.777,-2.083,-0.987,-0.348,-1.042,-22.65,98.55,-47.85,27.2,2860,2.305,0
518366,-3.287,7.932,-3.194,-0.378,-0.897,-1.466,-10.35,102.45,-42.0,27.2,2988,2.408,0
518420,-6.644,6.172,-1.822,-0.751,0.039,-0.751,-10.35,102.45,-42.0,27.2,3168,2.553,0
518474,-3.757,7.472,-3.22,-0.042,-0.849,-1.325,1.2,105.3,-34.8,27.2,3079,2.481,0
518528,-4.688,7.135,-2.861,-1.041,0.055,-0.737,1.2,105.3,-34.8,27.3,3187,2.568,0
518582,-8.023,5.399,-0.994,-0.308,-0.443,-0.623,1.2,105.3,-34.8,27.4,3167,2.552,0
518636,-7.08,6.076,-0.898,0.072,-0.054,-0.643,17.4,105.15,-29.55,27.4,3037,2.447,0
518690,-10.59,1.343,1.286,-0.282,1.297,1.305,17.4,105.15,-29.55,27.5,3002,2.419,0
518744,-7.424,5.72,-1.525,1.685,0.039,0.904,17.4,105.15,-29.55,27.6,2549,2.054,0
518798,-4.18,4.915,-3.354,0.475,1.203,2.122,17.4,105.15,-29.55,27.4,1833,1.477,0
518852,-4.223,7.01,-4.096,0.959,0.891,1.94,-5.55,103.95,-40.2,27.2,1800,1.451,0
518906,-1.774,6.335,-4.305,0.44,1.933,2.549,-5.55,103.95,-40.2,27.2,624,0.503,0
518960,-0.905,5.241,-4.422,1.366,0.742,2.115,-28.8,97.2,-43.95,27.5,178,0.143,0
519014,3.955,9.675,-6.191,0.432,1.514,1.672,-28.8,97.2,-43.95,27.2,179,0.144,0
519068,0.591,4.942,-6.414,1.982,0.273,0.914,-51.0,85.35,-42.75,27.5,159,0.128,0
519122,1.544,4.317,-6.1,-0.423,1.832,3.528,-51.0,85.35,-42.75,27.2,106,0.085,0
519176,5.947,9.335,-8.768,1.007,0.883,0.448,-69.45,64.35,-31.95,27.4,149,0.12,0
519230,0.12,1.535,-5.071,1.393,0.349,1.006,-74.1,47.55,-17.1,27.3,164,0.132,0
519284,10.992,13.604,-10.106,-1.399,2.073,2.175,-74.1,47.55,-17.1,27.5,986,0.795,0
519338,3.055,0.34,-4.357,0.758,-0.64,0.632,-77.4,34.35,-5.4,27.2,1128,0.909,0
519392,8.712,9.414,-7.089,1.37,0.072,-0.031,-77.4,34.35,-5.4,27.1,1033,0.832,0
519446,4.152,0.393,-5.818,0.838,-0.141,0.702,-77.4,34.35,-5.4,27.4,153,0.123,0
519500,7.144,6.591,-6.46,0.244,0.487,1.293,-77.4,34.35,-5.4,27.2,151,0.122,0
519554,7.226,2.526,-4.949,0.256,0.661,1.232,-80.55,21.45,-4.2,27.4,156,0.126,0
519608,9.012,2.801,-6.249,1.729,-0.313,-0.16,-80.55,21.45,-4.2,27.4,169,0.136,0
519662,6.12,0.345,-4.966,-0.661,1.247,2.101,-80.55,21.45,-4.2,27.2,159,0.128,0
